id_venda,data_venda,cliente,produto,categoria,quantidade,preco_unitario,vendedor,cidade,estado
5676,2024-03-06,Vicente,Teclado,Eletrônicos,4,152.11,Daniela,Curitiba,RJ
5677,2024-09-09,Eloah,Teclado,Eletrônicos,3,160.2,Eduardo,Belo Horizonte,PR
5678,2024-11-07,Nina,Monitor,Eletrônicos,1,868.22,Carlos,Rio de Janeiro,PR
5679,2024-08-13,Bruno,Livro SQL,Livros,4,103.99,Daniela,Belo Horizonte,RJ
5680,2024-10-02,Enzo Gabriel,Teclado,Eletrônicos,2,153.63,Carlos,Porto Alegre,RJ
5681,2024-06-01,Levi,Notebook,Eletrônicos,2,3359.39,Daniela,São Paulo,PR
5682,2024-04-20,Maria Liz,Mesa,Móveis,1,1277.12,Eduardo,São Paulo,RJ
5683,2024-07-22,Emanuella,Mochila,Acessórios,4,187.85,Bruno,São Paulo,MG
5684,2024-09-14,Isis,Mochila,Acessórios,4,186.03,Bruno,Rio de Janeiro,RS
5685,2024-12-15,Ravy,Cadeira,Móveis,2,761.18,Ana,São Paulo,MG
5686,2024-06-14,Maria Sophia,Livro Python,Livros,3,119.24,Bruno,São Paulo,RJ
5687,2024-10-06,Henry,Mochila,Acessórios,1,164.88,Carlos,Belo Horizonte,RS
5688,2024-09-05,Pietra,Livro Python,Livros,3,131.75,Bruno,Curitiba,RJ
5689,2024-05-18,Luana,Livro SQL,Livros,3,100.33,Bruno,Curitiba,RJ
5690,2024-12-01,Melissa,Mochila,Acessórios,2,190.19,Carlos,Rio de Janeiro,SP
5691,2024-07-01,Nicolas,Livro Python,Livros,2,128.94,Daniela,São Paulo,MG
5692,2024-11-12,Lorena,Cadeira,Móveis,4,754.68,Eduardo,Porto Alegre,SP
5693,2024-09-07,Marcos Vinicius,Fone,Eletrônicos,3,198.58,Carlos,São Paulo,RJ
5694,2024-06-20,Josué,Monitor,Eletrônicos,1,859.06,Ana,Rio de Janeiro,RS
5695,2024-06-23,Ravy,Notebook,Eletrônicos,3,3836.39,Ana,Belo Horizonte,RS
5696,2024-07-14,Bianca,Fone,Eletrônicos,2,187.56,Bruno,Rio de Janeiro,SP
5697,2024-11-25,Mathias,Mouse,Eletrônicos,1,82.45,Bruno,Rio de Janeiro,SP
5698,2024-11-28,Nina,Teclado,Eletrônicos,3,144.4,Ana,Belo Horizonte,MG
5699,2024-09-01,Ana Luiza,Fone,Eletrônicos,4,203.21,Ana,Belo Horizonte,RS
5700,2024-11-30,Theo,Teclado,Eletrônicos,4,156.63,Daniela,Porto Alegre,PR
5701,2024-07-01,Maitê,Fone,Eletrônicos,4,183.57,Daniela,Curitiba,MG
5702,2024-10-14,Isabel,Notebook,Eletrônicos,3,3448.31,Ana,Porto Alegre,SP
5703,2024-10-19,Larissa,Fone,Eletrônicos,2,190.27,Carlos,Belo Horizonte,RS
5704,2024-01-25,Luara,Fone,Eletrônicos,1,204.22,Ana,Curitiba,MG
5705,2024-01-20,Maria Luiza,Cadeira,Móveis,1,720.01,Bruno,São Paulo,SP
5706,2024-07-19,Júlia,Livro Python,Livros,3,119.67,Bruno,Porto Alegre,RS
5707,2024-07-07,Ayla,Livro SQL,Livros,1,95.79,Daniela,Porto Alegre,PR
5708,2024-02-23,Ana Lívia,Monitor,Eletrônicos,4,920.36,Carlos,Porto Alegre,MG
5709,2024-01-11,Valentina,Livro Python,Livros,2,124.39,Daniela,Belo Horizonte,PR
5710,2024-10-16,Maria Fernanda,Cadeira,Móveis,3,712.04,Ana,Porto Alegre,PR
5711,2024-11-16,Ian,Teclado,Eletrônicos,2,142.46,Bruno,Belo Horizonte,RJ
5712,2024-11-03,Breno,Mouse,Eletrônicos,3,84.55,Eduardo,Rio de Janeiro,PR
5713,2024-05-22,Luna,Teclado,Eletrônicos,2,156.74,Bruno,São Paulo,RJ
5714,2024-07-03,Heloísa,Teclado,Eletrônicos,2,138.91,Ana,Belo Horizonte,SP
5715,2024-03-12,João,Notebook,Eletrônicos,3,3717.99,Carlos,Rio de Janeiro,RS
5716,2024-06-05,Leandro,Cadeira,Móveis,3,700.52,Eduardo,Rio de Janeiro,SP
5717,2024-09-25,Carlos Eduardo,Cadeira,Móveis,1,681.7,Daniela,Porto Alegre,RS
5718,2024-06-02,Julia,Mouse,Eletrônicos,3,81.15,Ana,Curitiba,RS
5719,2024-08-27,Ana Cecília,Livro SQL,Livros,1,93.21,Bruno,Curitiba,RS
5720,2024-08-11,Paulo,Mochila,Acessórios,1,175.73,Eduardo,Porto Alegre,MG
5721,2024-08-30,Isabela,Mochila,Acessórios,4,194.65,Eduardo,São Paulo,RJ
5722,2024-01-14,Matheus,Fone,Eletrônicos,4,205.38,Bruno,São Paulo,RS
5723,2024-09-25,Lunna,Notebook,Eletrônicos,4,3523.64,Ana,Rio de Janeiro,PR
5724,2024-06-27,Henry Gabriel,Livro Python,Livros,3,113.61,Daniela,São Paulo,RJ
5725,2024-06-02,Ana Carolina,Notebook,Eletrônicos,2,3423.61,Ana,São Paulo,MG
5726,2024-02-26,Giovanna,Monitor,Eletrônicos,2,823.56,Bruno,Porto Alegre,MG
5727,2024-02-17,Ana Beatriz,Monitor,Eletrônicos,3,935.19,Eduardo,Curitiba,RJ
5728,2024-11-11,Ágatha,Mouse,Eletrônicos,4,80.84,Ana,Belo Horizonte,SP
5729,2024-01-03,Pietra,Mesa,Móveis,1,1146.57,Bruno,Belo Horizonte,RJ
5730,2024-09-16,Maria Fernanda,Fone,Eletrônicos,2,195.4,Bruno,Porto Alegre,SP
5731,2024-11-02,Davi Luiz,Mesa,Móveis,2,1172.55,Eduardo,Rio de Janeiro,PR
5732,2024-10-02,João Gabriel,Mochila,Acessórios,1,183.56,Bruno,Porto Alegre,RS
5733,2024-01-27,Manuela,Notebook,Eletrônicos,2,3694.13,Ana,Curitiba,PR
5734,2024-04-03,Jade,Fone,Eletrônicos,3,186.97,Daniela,Rio de Janeiro,PR
5735,2024-05-17,Luiz Felipe,Livro Python,Livros,4,125.72,Bruno,Rio de Janeiro,RJ
5736,2024-09-02,Mariane,Fone,Eletrônicos,1,205.97,Bruno,Porto Alegre,RS
5737,2024-09-21,João Guilherme,Livro Python,Livros,1,111.25,Bruno,Rio de Janeiro,PR
5738,2024-10-18,Luara,Livro Python,Livros,4,125.35,Ana,Porto Alegre,MG
5739,2024-03-13,Sarah,Mouse,Eletrônicos,2,73.55,Eduardo,Curitiba,RJ
5740,2024-10-19,Breno,Livro Python,Livros,2,129.95,Daniela,São Paulo,RJ
5741,2024-12-28,Nathan,Livro Python,Livros,2,114.89,Eduardo,Belo Horizonte,SP
5742,2024-08-15,Anthony,Notebook,Eletrônicos,4,3194.94,Ana,Rio de Janeiro,RJ
5743,2024-08-09,Maria Fernanda,Fone,Eletrônicos,3,208.75,Bruno,Rio de Janeiro,RJ
5744,2024-08-08,Miguel,Mochila,Acessórios,2,187.99,Bruno,São Paulo,RS
5745,2024-06-17,Benjamin,Fone,Eletrônicos,4,196.48,Bruno,Belo Horizonte,RJ
5746,2024-09-14,Antony,Livro SQL,Livros,1,98.08,Eduardo,São Paulo,RS
5747,2024-11-12,Arthur Gabriel,Livro SQL,Livros,4,105.28,Carlos,São Paulo,PR
5748,2024-10-03,Amanda,Livro SQL,Livros,2,96.91,Daniela,Curitiba,SP
5749,2024-11-15,Luiza,Notebook,Eletrônicos,4,3209.68,Daniela,Belo Horizonte,RS
5750,2024-11-08,Ana Liz,Teclado,Eletrônicos,4,152.49,Ana,Porto Alegre,RS
5751,2024-06-09,Marina,Mouse,Eletrônicos,3,76.56,Carlos,Rio de Janeiro,SP
5752,2024-06-11,Maria Luiza,Mochila,Acessórios,4,172.46,Bruno,Curitiba,RS
5753,2024-08-10,Yan,Livro SQL,Livros,4,104.72,Daniela,São Paulo,PR
5754,2024-02-03,Luiz Miguel,Fone,Eletrônicos,2,189.89,Ana,Belo Horizonte,RS
5755,2024-06-15,Vitor Gabriel,Livro Python,Livros,3,125.25,Eduardo,Porto Alegre,RJ
5756,2024-05-29,Mathias,Fone,Eletrônicos,4,197.4,Carlos,Belo Horizonte,PR
5757,2024-02-12,Isadora,Teclado,Eletrônicos,4,138.22,Ana,Rio de Janeiro,PR
5758,2024-04-29,Maria Liz,Livro Python,Livros,1,111.82,Carlos,Curitiba,RS
5759,2024-06-10,Mariane,Livro Python,Livros,1,113.24,Bruno,Porto Alegre,MG
5760,2024-12-22,Vinícius,Mochila,Acessórios,4,182.11,Ana,Rio de Janeiro,MG
5761,2024-01-12,Cauã,Livro SQL,Livros,4,96.74,Bruno,Belo Horizonte,RS
5762,2024-04-19,Alexandre,Fone,Eletrônicos,3,191.77,Eduardo,Porto Alegre,RJ
5763,2024-09-06,Sabrina,Mesa,Móveis,4,1258.91,Carlos,Rio de Janeiro,RS
5764,2024-02-17,Renan,Cadeira,Móveis,2,732.04,Daniela,São Paulo,PR
5765,2024-05-13,Théo,Cadeira,Móveis,3,685.64,Bruno,Porto Alegre,RS
5766,2024-10-04,Maitê,Notebook,Eletrônicos,3,3411.63,Daniela,Belo Horizonte,PR
5767,2024-06-03,Lucas,Teclado,Eletrônicos,4,153.53,Eduardo,Curitiba,PR
5768,2024-10-26,Luiz Fernando,Mochila,Acessórios,2,169.7,Carlos,São Paulo,PR
5769,2024-08-17,Luigi,Mochila,Acessórios,3,170.19,Eduardo,Curitiba,PR
5770,2024-02-03,Rodrigo,Notebook,Eletrônicos,4,3719.79,Eduardo,São Paulo,RS
5771,2024-10-27,Yuri,Mochila,Acessórios,4,184.14,Daniela,Belo Horizonte,PR
5772,2024-08-07,Olivia,Cadeira,Móveis,4,684.62,Eduardo,Belo Horizonte,RS
5773,2024-01-16,Isis,Mochila,Acessórios,3,188.39,Carlos,Curitiba,MG
5774,2024-03-14,Joaquim,Mouse,Eletrônicos,3,84.03,Eduardo,Rio de Janeiro,RS
5775,2024-02-12,Danilo,Fone,Eletrônicos,2,185.64,Carlos,São Paulo,PR
5776,2024-08-06,José,Livro SQL,Livros,2,99.53,Bruno,Belo Horizonte,PR
5777,2024-03-04,Luiz Felipe,Fone,Eletrônicos,3,204.4,Carlos,Rio de Janeiro,PR
5778,2024-07-20,Felipe,Mochila,Acessórios,2,173.4,Eduardo,Porto Alegre,SP
5779,2024-12-27,Hadassa,Livro Python,Livros,3,121.21,Carlos,Porto Alegre,RS
5780,2024-02-20,Bryan,Notebook,Eletrônicos,2,3228.89,Carlos,Belo Horizonte,MG
5781,2024-12-11,Marcelo,Notebook,Eletrônicos,1,3670.64,Eduardo,Rio de Janeiro,RS
5782,2024-02-10,Ravi,Livro Python,Livros,4,121.45,Ana,Belo Horizonte,RJ
5783,2024-08-27,Anthony,Mouse,Eletrônicos,1,86.46,Ana,Rio de Janeiro,PR
5784,2024-04-26,Stella,Teclado,Eletrônicos,1,155.95,Daniela,São Paulo,PR
5785,2024-05-24,Gabriel,Livro Python,Livros,3,110.9,Carlos,Porto Alegre,RS
5786,2024-12-09,Otávio,Notebook,Eletrônicos,4,3379.08,Ana,Porto Alegre,RJ
5787,2024-04-14,Bella,Cadeira,Móveis,3,684.79,Eduardo,Belo Horizonte,MG
5788,2024-01-15,João Felipe,Fone,Eletrônicos,3,217.23,Ana,Rio de Janeiro,SP
5789,2024-07-15,Ravi,Fone,Eletrônicos,4,218.03,Eduardo,Porto Alegre,RS
5790,2024-09-19,Heloisa,Monitor,Eletrônicos,3,811.01,Ana,Belo Horizonte,PR
5791,2024-10-15,Cecilia,Cadeira,Móveis,2,708.87,Eduardo,Porto Alegre,RJ
5792,2024-02-11,Gabrielly,Mochila,Acessórios,2,175.21,Eduardo,Curitiba,MG
5793,2024-06-22,Milena,Mouse,Eletrônicos,2,73.46,Eduardo,Belo Horizonte,PR
5794,2024-11-30,Anna Liz,Monitor,Eletrônicos,3,841.61,Ana,Rio de Janeiro,PR
5795,2024-12-18,Rafaela,Mesa,Móveis,3,1274.85,Ana,São Paulo,SP
5796,2024-11-20,Alexia,Monitor,Eletrônicos,4,954.35,Ana,Belo Horizonte,PR
5797,2024-11-03,Eloah,Livro Python,Livros,1,127.04,Ana,Porto Alegre,RS
5798,2024-08-13,Bárbara,Mesa,Móveis,2,1289.9,Bruno,São Paulo,MG
5799,2024-06-13,Levi,Livro Python,Livros,4,116.72,Carlos,São Paulo,RS
5800,2024-08-11,Pietra,Cadeira,Móveis,1,706.01,Eduardo,Rio de Janeiro,PR
5801,2024-12-04,Matheus,Fone,Eletrônicos,4,191.06,Carlos,Curitiba,PR
5802,2024-05-14,Henry,Mochila,Acessórios,4,171.32,Ana,Porto Alegre,PR
5803,2024-03-11,Enzo,Notebook,Eletrônicos,1,3263.11,Ana,Porto Alegre,PR
5804,2024-10-11,Marcela,Teclado,Eletrônicos,1,153.34,Daniela,São Paulo,SP
5805,2024-12-28,Ayla,Mouse,Eletrônicos,2,78.02,Bruno,Curitiba,MG
5806,2024-09-02,José,Mouse,Eletrônicos,1,78.71,Ana,Rio de Janeiro,MG
5807,2024-05-30,Diogo,Cadeira,Móveis,2,759.42,Carlos,Belo Horizonte,RJ
5808,2024-08-05,Bianca,Mochila,Acessórios,3,179.33,Eduardo,São Paulo,PR
5809,2024-10-02,Maria Helena,Livro SQL,Livros,2,107.95,Carlos,Belo Horizonte,PR
5810,2024-01-21,Antonella,Fone,Eletrônicos,3,190.01,Daniela,Belo Horizonte,RJ
5811,2024-02-20,Benício,Cadeira,Móveis,1,741.86,Ana,Curitiba,RJ
5812,2024-03-23,Anthony,Teclado,Eletrônicos,3,164.52,Ana,Belo Horizonte,MG
5813,2024-09-18,Maria Liz,Mochila,Acessórios,2,174.93,Eduardo,Curitiba,PR
5814,2024-04-26,Mirella,Teclado,Eletrônicos,1,140.23,Carlos,Curitiba,RJ
5815,2024-12-18,Carlos Eduardo,Teclado,Eletrônicos,2,163.66,Bruno,São Paulo,RS
5816,2024-05-08,Bento,Notebook,Eletrônicos,1,3816.69,Carlos,Rio de Janeiro,RJ
5817,2024-07-17,Yasmin,Cadeira,Móveis,1,697.35,Daniela,São Paulo,MG
5818,2024-12-10,Dom,Livro SQL,Livros,4,98.7,Carlos,Curitiba,PR
5819,2024-06-21,Luan,Cadeira,Móveis,1,638.13,Eduardo,Belo Horizonte,MG
5820,2024-07-02,Luan,Mesa,Móveis,2,1092.68,Eduardo,Rio de Janeiro,RS
5821,2024-08-03,Vinicius,Livro Python,Livros,2,127.8,Carlos,Rio de Janeiro,SP
5822,2024-02-23,Pietra,Monitor,Eletrônicos,1,868.26,Eduardo,Rio de Janeiro,MG
5823,2024-04-13,Evelyn,Notebook,Eletrônicos,3,3567.66,Daniela,São Paulo,RJ
5824,2024-01-31,Isabelly,Cadeira,Móveis,1,712.95,Carlos,Belo Horizonte,RJ
5825,2024-10-19,Sofia,Mouse,Eletrônicos,4,72.89,Bruno,Porto Alegre,SP
5826,2024-09-17,Raul,Notebook,Eletrônicos,3,3220.81,Bruno,Curitiba,RJ
5827,2024-02-18,Kevin,Teclado,Eletrônicos,2,163.84,Ana,São Paulo,PR
5828,2024-08-11,Aurora,Monitor,Eletrônicos,2,902.28,Bruno,Curitiba,PR
5829,2024-04-19,Benjamin,Teclado,Eletrônicos,3,141.4,Daniela,Belo Horizonte,RS
5830,2024-06-20,Olívia,Fone,Eletrônicos,4,214.18,Bruno,Porto Alegre,MG
5831,2024-11-01,Vinícius,Fone,Eletrônicos,2,210.58,Carlos,Belo Horizonte,RS
5832,2024-05-30,Arthur Miguel,Mesa,Móveis,4,1170.12,Bruno,Rio de Janeiro,RS
5833,2024-04-27,Vitor Hugo,Cadeira,Móveis,4,654.3,Bruno,Belo Horizonte,RJ
5834,2024-02-13,Eduardo,Mesa,Móveis,1,1180.21,Ana,Curitiba,SP
5835,2024-11-18,Rafaela,Fone,Eletrônicos,4,206.26,Carlos,Curitiba,MG
5836,2024-06-27,Bruna,Mochila,Acessórios,2,176.42,Ana,Curitiba,SP
5837,2024-03-14,Ana Liz,Notebook,Eletrônicos,1,3339.51,Carlos,São Paulo,RS
5838,2024-03-13,Luana,Notebook,Eletrônicos,1,3550.15,Carlos,Belo Horizonte,RS
5839,2024-02-17,Levi,Mouse,Eletrônicos,4,74.39,Carlos,Curitiba,PR
5840,2024-11-04,Enzo Gabriel,Cadeira,Móveis,4,668.99,Carlos,Curitiba,RJ
5841,2024-10-30,Hadassa,Mesa,Móveis,3,1100.14,Bruno,Belo Horizonte,RJ
5842,2024-01-07,Ester,Cadeira,Móveis,2,661.51,Daniela,Porto Alegre,MG
5843,2024-04-16,Caleb,Mouse,Eletrônicos,4,74.03,Daniela,São Paulo,MG
5844,2024-12-23,Isabelly,Mochila,Acessórios,3,174.21,Carlos,Porto Alegre,PR
5845,2024-12-12,Maria Vitória,Monitor,Eletrônicos,3,862.46,Carlos,Belo Horizonte,RS
5846,2024-03-01,Laura,Monitor,Eletrônicos,1,849.15,Ana,Belo Horizonte,RJ
5847,2024-01-26,Pedro Lucas,Livro SQL,Livros,4,109.45,Eduardo,Porto Alegre,SP
5848,2024-12-09,Heitor,Monitor,Eletrônicos,3,835.15,Bruno,São Paulo,RS
5849,2024-10-25,Vinicius,Monitor,Eletrônicos,4,881.99,Daniela,São Paulo,SP
5850,2024-09-03,Lorena,Monitor,Eletrônicos,1,915.29,Bruno,Porto Alegre,RS
5851,2024-03-13,Letícia,Teclado,Eletrônicos,3,156.38,Daniela,São Paulo,RS
5852,2024-12-11,Maria,Livro SQL,Livros,1,97.42,Eduardo,Porto Alegre,RJ
5853,2024-10-13,Samuel,Fone,Eletrônicos,4,218.33,Ana,Belo Horizonte,RJ
5854,2024-03-16,Marcela,Livro SQL,Livros,1,102.47,Eduardo,Curitiba,RJ
5855,2024-12-01,Liz,Notebook,Eletrônicos,1,3532.56,Carlos,Porto Alegre,PR
5856,2024-08-04,Bryan,Teclado,Eletrônicos,4,150.05,Carlos,São Paulo,MG
5857,2024-09-29,Sabrina,Teclado,Eletrônicos,3,149.66,Ana,Curitiba,MG
5858,2024-01-09,Caio,Livro Python,Livros,2,114.44,Carlos,Rio de Janeiro,MG
5859,2024-11-13,Thales,Monitor,Eletrônicos,3,945.19,Daniela,Porto Alegre,SP
5860,2024-11-06,Clarice,Mouse,Eletrônicos,3,73.6,Eduardo,Porto Alegre,SP
5861,2024-08-07,Amanda,Mesa,Móveis,4,1314.83,Daniela,Curitiba,RJ
5862,2024-06-26,Ryan,Cadeira,Móveis,3,644.97,Carlos,Curitiba,PR
5863,2024-07-25,Renan,Mouse,Eletrônicos,1,85.98,Daniela,Curitiba,PR
5864,2024-10-19,Luiz Otávio,Teclado,Eletrônicos,4,135.33,Eduardo,Curitiba,RS
5865,2024-07-20,Benjamim,Mouse,Eletrônicos,3,76.34,Carlos,Rio de Janeiro,RJ
5866,2024-10-21,Laura,Livro Python,Livros,4,129.81,Bruno,Porto Alegre,RS
5867,2024-08-21,Josué,Mochila,Acessórios,1,194.38,Carlos,Curitiba,PR
5868,2024-07-18,Maya,Cadeira,Móveis,1,711.48,Carlos,São Paulo,RS
5869,2024-03-16,Maitê,Mochila,Acessórios,2,173.73,Eduardo,Porto Alegre,SP
5870,2024-01-10,Maria Flor,Notebook,Eletrônicos,1,3847.3,Ana,São Paulo,RS
5871,2024-08-06,Felipe,Mochila,Acessórios,1,192.58,Eduardo,Belo Horizonte,PR
5872,2024-04-16,Oliver,Monitor,Eletrônicos,4,877.66,Eduardo,São Paulo,RS
5873,2024-08-08,Ana Clara,Monitor,Eletrônicos,2,979.55,Carlos,Rio de Janeiro,SP
5874,2024-05-12,Ágatha,Mouse,Eletrônicos,3,82.33,Eduardo,Porto Alegre,PR
5875,2024-03-02,Maria Isis,Fone,Eletrônicos,2,216.72,Carlos,Belo Horizonte,RJ
5876,2024-02-15,Renan,Cadeira,Móveis,3,715.85,Daniela,Belo Horizonte,RS
5877,2024-02-16,Nicole,Fone,Eletrônicos,3,180.47,Carlos,Porto Alegre,RS
5878,2024-05-24,Bianca,Livro SQL,Livros,3,96.5,Eduardo,Belo Horizonte,PR
5879,2024-04-28,Maria Sophia,Teclado,Eletrônicos,1,161.44,Eduardo,Belo Horizonte,PR
5880,2024-11-15,Olívia,Mesa,Móveis,3,1212.8,Eduardo,Belo Horizonte,RS
5881,2024-02-28,Bárbara,Teclado,Eletrônicos,4,156.53,Eduardo,São Paulo,RS
5882,2024-08-07,Yasmin,Notebook,Eletrônicos,1,3189.63,Bruno,Rio de Janeiro,SP
5883,2024-04-11,Vinícius,Livro SQL,Livros,1,103.47,Eduardo,Curitiba,RS
5884,2024-12-26,André,Mochila,Acessórios,4,171.55,Ana,Rio de Janeiro,MG
5885,2024-05-03,Josué,Fone,Eletrônicos,3,201.12,Eduardo,Rio de Janeiro,RS
5886,2024-05-02,Léo,Livro SQL,Livros,1,107.69,Ana,Curitiba,SP
5887,2024-08-17,Davi,Mesa,Móveis,1,1186.65,Eduardo,Porto Alegre,MG
5888,2024-12-29,Luiz Miguel,Cadeira,Móveis,4,716.22,Carlos,São Paulo,MG
5889,2024-03-30,José Miguel,Monitor,Eletrônicos,1,885.74,Daniela,Curitiba,RJ
5890,2024-10-24,Emanuella,Fone,Eletrônicos,3,218.93,Daniela,Porto Alegre,SP
5891,2024-12-26,Ana Laura,Mouse,Eletrônicos,3,77.48,Bruno,Rio de Janeiro,SP
5892,2024-04-13,Amanda,Monitor,Eletrônicos,3,810.63,Eduardo,Porto Alegre,MG
5893,2024-05-25,Isaac,Livro Python,Livros,4,127.77,Eduardo,São Paulo,SP
5894,2024-04-28,João,Mochila,Acessórios,4,164.19,Bruno,Porto Alegre,PR
5895,2024-01-03,Liam,Fone,Eletrônicos,3,197.04,Ana,Belo Horizonte,MG
5896,2024-04-20,André,Mochila,Acessórios,2,184.48,Ana,São Paulo,RS
5897,2024-01-22,Lavínia,Mochila,Acessórios,1,180.12,Bruno,São Paulo,PR
5898,2024-08-07,Cecilia,Livro SQL,Livros,1,106.3,Eduardo,São Paulo,MG
5899,2024-03-05,Gabrielly,Mesa,Móveis,1,1315.74,Bruno,Porto Alegre,PR
5900,2024-05-10,Sabrina,Livro Python,Livros,1,108.84,Eduardo,Rio de Janeiro,RJ
5901,2024-07-29,Bianca,Mesa,Móveis,1,1254.69,Ana,Belo Horizonte,RS
5902,2024-09-07,Gustavo,Fone,Eletrônicos,4,182.61,Ana,Curitiba,SP
5903,2024-09-27,Sarah,Mesa,Móveis,4,1284.15,Bruno,Rio de Janeiro,PR
5904,2024-07-12,Levi,Notebook,Eletrônicos,2,3398.87,Ana,São Paulo,RS
5905,2024-06-28,Rafael,Monitor,Eletrônicos,1,831.27,Eduardo,São Paulo,SP
5906,2024-01-14,Davi,Monitor,Eletrônicos,4,950.12,Eduardo,Rio de Janeiro,RS
5907,2024-01-14,Lara,Livro SQL,Livros,3,106.65,Carlos,Rio de Janeiro,MG
5908,2024-09-13,Pedro Lucas,Mesa,Móveis,3,1300.93,Ana,Rio de Janeiro,PR
5909,2024-09-16,Vinicius,Notebook,Eletrônicos,2,3258.72,Eduardo,São Paulo,RS
5910,2024-05-16,Benjamim,Mesa,Móveis,4,1167.95,Eduardo,São Paulo,RS
5911,2024-03-07,Cauê,Mouse,Eletrônicos,3,81.85,Ana,Belo Horizonte,MG
5912,2024-09-06,José,Notebook,Eletrônicos,4,3718.39,Bruno,Belo Horizonte,RJ
5913,2024-04-21,Calebe,Livro SQL,Livros,2,103.78,Bruno,Curitiba,SP
5914,2024-08-21,Luiz Felipe,Mesa,Móveis,3,1311.75,Eduardo,Curitiba,RJ
5915,2024-05-22,Gael Henrique,Livro Python,Livros,4,112.35,Daniela,Rio de Janeiro,PR
5916,2024-01-04,Ryan,Mouse,Eletrônicos,4,82.2,Bruno,Belo Horizonte,RS
5917,2024-10-03,Henrique,Mochila,Acessórios,2,168.52,Daniela,Porto Alegre,RJ
5918,2024-10-01,Yasmin,Monitor,Eletrônicos,1,924.97,Carlos,Rio de Janeiro,RS
5919,2024-03-03,Rael,Notebook,Eletrônicos,3,3528.05,Ana,Belo Horizonte,RS
5920,2024-01-31,Ravy,Mesa,Móveis,4,1314.52,Daniela,São Paulo,MG
5921,2024-12-24,Marcos Vinicius,Cadeira,Móveis,2,734.51,Daniela,Rio de Janeiro,SP
5922,2024-05-18,Calebe,Mesa,Móveis,2,1231.53,Daniela,Curitiba,RJ
5923,2024-03-22,Luiz Gustavo,Mochila,Acessórios,2,177.57,Daniela,Porto Alegre,RJ
5924,2024-12-08,Allana,Mesa,Móveis,4,1292.26,Carlos,São Paulo,SP
5925,2024-05-08,Isadora,Livro Python,Livros,1,124.31,Carlos,Rio de Janeiro,PR
5926,2024-05-16,Jade,Mochila,Acessórios,4,177.14,Ana,Rio de Janeiro,RS
5927,2024-12-20,Davi Lucca,Monitor,Eletrônicos,3,856.87,Daniela,Curitiba,RJ
5928,2024-05-25,Ayla,Livro SQL,Livros,4,97.31,Ana,Rio de Janeiro,RS
5929,2024-09-16,Isaac,Mochila,Acessórios,4,178.42,Daniela,Curitiba,PR
5930,2024-09-21,Stella,Notebook,Eletrônicos,3,3530.3,Carlos,Rio de Janeiro,MG
5931,2024-08-19,Marcos Vinicius,Teclado,Eletrônicos,4,146.01,Eduardo,São Paulo,PR
5932,2024-05-08,Eduarda,Cadeira,Móveis,1,757.65,Carlos,São Paulo,PR
5933,2024-06-18,Apollo,Mouse,Eletrônicos,3,85.35,Ana,São Paulo,RS
5934,2024-01-26,Rafaela,Livro SQL,Livros,4,100.37,Carlos,Rio de Janeiro,MG
5935,2024-03-07,João Gabriel,Fone,Eletrônicos,1,196.29,Carlos,Curitiba,MG
5936,2024-03-23,Lara,Notebook,Eletrônicos,2,3248.23,Carlos,São Paulo,SP
5937,2024-02-29,Fernando,Monitor,Eletrônicos,4,936.9,Eduardo,Porto Alegre,SP
5938,2024-10-03,Gustavo,Teclado,Eletrônicos,3,142.38,Daniela,Rio de Janeiro,SP
5939,2024-10-08,Vitor Gabriel,Cadeira,Móveis,1,688.5,Bruno,Curitiba,PR
5940,2024-05-31,Caroline,Monitor,Eletrônicos,3,837.72,Daniela,Rio de Janeiro,RS
5941,2024-05-25,Olívia,Mouse,Eletrônicos,4,87.59,Carlos,Belo Horizonte,MG
5942,2024-06-19,Augusto,Livro SQL,Livros,3,102.2,Ana,Porto Alegre,RS
5943,2024-08-28,Mariana,Monitor,Eletrônicos,3,974.65,Eduardo,Belo Horizonte,RJ
5944,2024-08-15,Ravy,Notebook,Eletrônicos,4,3811.11,Eduardo,Curitiba,RS
5945,2024-02-03,Caio,Notebook,Eletrônicos,1,3587.78,Daniela,Curitiba,PR
5946,2024-04-03,Marcos Vinicius,Cadeira,Móveis,2,721.5,Eduardo,São Paulo,RS
5947,2024-07-22,Evelyn,Teclado,Eletrônicos,4,163.33,Bruno,Porto Alegre,RS
5948,2024-12-13,Laís,Cadeira,Móveis,2,653.75,Eduardo,Porto Alegre,PR
5949,2024-06-24,Brenda,Cadeira,Móveis,2,728.26,Carlos,Belo Horizonte,SP
5950,2024-05-10,Oliver,Monitor,Eletrônicos,1,810.74,Carlos,Porto Alegre,PR
5951,2024-11-05,Ian,Teclado,Eletrônicos,2,164.07,Daniela,São Paulo,PR
5952,2024-08-07,Vitor Gabriel,Cadeira,Móveis,2,686.19,Bruno,São Paulo,PR
5953,2024-07-23,Antônio,Fone,Eletrônicos,2,194.24,Eduardo,São Paulo,SP
5954,2024-06-21,Ísis,Livro Python,Livros,3,110.55,Carlos,São Paulo,RJ
5955,2024-12-26,Alana,Cadeira,Móveis,1,769.67,Bruno,Porto Alegre,RS
5956,2024-01-24,Sophia,Fone,Eletrônicos,1,182.18,Ana,Porto Alegre,PR
